Compound_id_(PubChem/ChEMBL)	InterPro_Domain_id	TP	FN	FP	TN	Recall	Precision	Accuracy	F1-score	MCC
CHEMBL436255	IPR017452	12	8	2	22	0.6000	0.8571	0.7727	0.7059	0.5523
CHEMBL436273	IPR017452	14	9	0	20	0.6087	1.0000	0.7907	0.7568	0.6479
CHEMBL436381	IPR017452	8	2	1	4	0.8000	0.8889	0.8000	0.8421	0.5774
CHEMBL436955	IPR017452	18	11	0	7	0.6207	1.0000	0.6944	0.7660	0.4913
CHEMBL437064	IPR000719	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL437064	IPR001245	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL437064	IPR015725	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL437064	IPR020635	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL437064	IPR028174	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL437064	IPR030611	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL437064	IPR034670	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL437064	IPR034672	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL437064	IPR034673	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL437064	IPR035014	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL437064	IPR035064	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL437064	IPR035588	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL437064	IPR035589	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL437064	IPR039192	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL437481	IPR000536	6	0	2	4	1.0000	0.7500	0.8333	0.8571	0.7071
CHEMBL437481	IPR001628	6	0	2	4	1.0000	0.7500	0.8333	0.8571	0.7071
CHEMBL437497	IPR000742	5	4	2	6	0.5556	0.7143	0.6471	0.6250	0.3099
CHEMBL43821	IPR017452	14	6	0	7	0.7000	1.0000	0.7778	0.8235	0.6139
CHEMBL438721	IPR000719	32	0	0	5	1.0000	1.0000	1.0000	1.0000	1.0000
CHEMBL438721	IPR001245	32	0	0	5	1.0000	1.0000	1.0000	1.0000	1.0000
CHEMBL438721	IPR020635	32	0	0	5	1.0000	1.0000	1.0000	1.0000	1.0000
CHEMBL438721	IPR030611	32	0	0	5	1.0000	1.0000	1.0000	1.0000	1.0000
CHEMBL438721	IPR039192	32	0	0	5	1.0000	1.0000	1.0000	1.0000	1.0000
CHEMBL439319	IPR000719	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL439319	IPR001245	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL439319	IPR015725	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL439319	IPR020635	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL439319	IPR028174	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL439319	IPR030611	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL439319	IPR034670	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL439319	IPR034672	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL439319	IPR034673	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL439319	IPR035014	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL439319	IPR035064	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL439319	IPR035588	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL439319	IPR035589	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL439319	IPR039192	170	18	41	5	0.9043	0.8057	0.7479	0.8521	0.0173
CHEMBL439346	IPR017452	18	11	0	7	0.6207	1.0000	0.6944	0.7660	0.4913
CHEMBL439759	IPR017452	4	1	0	9	0.8000	1.0000	0.9286	0.8889	0.8485
CHEMBL43992	IPR017452	6	4	0	9	0.6000	1.0000	0.7895	0.7500	0.6445
CHEMBL439976	IPR017452	10	2	1	9	0.8333	0.9091	0.8636	0.8696	0.7303
CHEMBL440084	IPR015725	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
CHEMBL440084	IPR033702	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
CHEMBL440084	IPR034670	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
CHEMBL440084	IPR034672	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
CHEMBL440084	IPR034673	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
CHEMBL440084	IPR035014	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
CHEMBL440084	IPR035064	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
CHEMBL440298	IPR000719	197	42	47	39	0.8243	0.8074	0.7262	0.8157	0.2833
CHEMBL440298	IPR001245	197	42	47	39	0.8243	0.8074	0.7262	0.8157	0.2833
CHEMBL440298	IPR015725	197	42	47	39	0.8243	0.8074	0.7262	0.8157	0.2833
CHEMBL440298	IPR020635	197	42	47	39	0.8243	0.8074	0.7262	0.8157	0.2833
CHEMBL440298	IPR028174	197	42	47	39	0.8243	0.8074	0.7262	0.8157	0.2833
CHEMBL440298	IPR030611	197	42	47	39	0.8243	0.8074	0.7262	0.8157	0.2833
CHEMBL440298	IPR033702	197	42	47	39	0.8243	0.8074	0.7262	0.8157	0.2833
CHEMBL440298	IPR034670	197	42	47	39	0.8243	0.8074	0.7262	0.8157	0.2833
CHEMBL440298	IPR034672	197	42	47	39	0.8243	0.8074	0.7262	0.8157	0.2833
CHEMBL440298	IPR034673	197	42	47	39	0.8243	0.8074	0.7262	0.8157	0.2833
CHEMBL440298	IPR035014	197	42	47	39	0.8243	0.8074	0.7262	0.8157	0.2833
CHEMBL440298	IPR035064	197	42	47	39	0.8243	0.8074	0.7262	0.8157	0.2833
CHEMBL440298	IPR035588	197	42	47	39	0.8243	0.8074	0.7262	0.8157	0.2833
CHEMBL440298	IPR035589	197	42	47	39	0.8243	0.8074	0.7262	0.8157	0.2833
CHEMBL440298	IPR039192	197	42	47	39	0.8243	0.8074	0.7262	0.8157	0.2833
CHEMBL440302	IPR017452	15	8	0	5	0.6522	1.0000	0.7143	0.7895	0.5008
CHEMBL440487	IPR017452	5	3	0	5	0.6250	1.0000	0.7692	0.7692	0.6250
CHEMBL440717	IPR000719	170	5	47	13	0.9714	0.7834	0.7787	0.8673	0.3084
CHEMBL440717	IPR001245	170	5	47	13	0.9714	0.7834	0.7787	0.8673	0.3084
CHEMBL440717	IPR015725	170	5	47	13	0.9714	0.7834	0.7787	0.8673	0.3084
CHEMBL440717	IPR020635	170	5	47	13	0.9714	0.7834	0.7787	0.8673	0.3084
CHEMBL440717	IPR028174	170	5	47	13	0.9714	0.7834	0.7787	0.8673	0.3084
CHEMBL440717	IPR030611	170	5	47	13	0.9714	0.7834	0.7787	0.8673	0.3084
CHEMBL440717	IPR034670	170	5	47	13	0.9714	0.7834	0.7787	0.8673	0.3084
CHEMBL440717	IPR034672	170	5	47	13	0.9714	0.7834	0.7787	0.8673	0.3084
CHEMBL440717	IPR034673	170	5	47	13	0.9714	0.7834	0.7787	0.8673	0.3084
CHEMBL440717	IPR035014	170	5	47	13	0.9714	0.7834	0.7787	0.8673	0.3084
CHEMBL440717	IPR035064	170	5	47	13	0.9714	0.7834	0.7787	0.8673	0.3084
CHEMBL440717	IPR035588	170	5	47	13	0.9714	0.7834	0.7787	0.8673	0.3084
CHEMBL440717	IPR035589	170	5	47	13	0.9714	0.7834	0.7787	0.8673	0.3084
CHEMBL440717	IPR039192	170	5	47	13	0.9714	0.7834	0.7787	0.8673	0.3084
CHEMBL440765	IPR017452	13	9	4	11	0.5909	0.7647	0.6486	0.6667	0.3194
CHEMBL441270	IPR017452	7	1	0	7	0.8750	1.0000	0.9333	0.9333	0.8750
CHEMBL442	IPR017452	24	15	1	21	0.6154	0.9600	0.7377	0.7500	0.5565
CHEMBL442048	IPR006029	4	3	0	11	0.5714	1.0000	0.8333	0.7273	0.6701
CHEMBL442048	IPR006202	4	3	0	11	0.5714	1.0000	0.8333	0.7273	0.6701
CHEMBL44214	IPR017452	11	1	5	2	0.9167	0.6875	0.6842	0.7857	0.2677
CHEMBL44231	IPR017452	7	5	1	9	0.5833	0.8750	0.7273	0.7000	0.5003
CHEMBL442719	IPR017452	6	6	0	8	0.5000	1.0000	0.7000	0.6667	0.5345
CHEMBL443034	IPR017452	35	12	1	10	0.7447	0.9722	0.7759	0.8434	0.5282
CHEMBL44383	IPR000585	7	2	2	4	0.7778	0.7778	0.7333	0.7778	0.4444
CHEMBL44383	IPR001818	8	1	3	3	0.8889	0.7273	0.7333	0.8000	0.4308
CHEMBL44383	IPR002477	8	1	3	3	0.8889	0.7273	0.7333	0.8000	0.4308
CHEMBL44383	IPR006026	8	1	3	3	0.8889	0.7273	0.7333	0.8000	0.4308
CHEMBL44383	IPR033739	8	1	3	3	0.8889	0.7273	0.7333	0.8000	0.4308
CHEMBL444212	IPR017452	6	6	0	6	0.5000	1.0000	0.6667	0.6667	0.5000
CHEMBL444337	IPR000719	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR001245	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR015725	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR020635	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR028174	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR030611	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR033702	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR034670	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR034671	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR034672	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR034673	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR035014	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR035056	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR035060	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR035063	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR035064	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR035588	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR035589	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR037711	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR037716	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR039154	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444337	IPR039192	372	37	25	9	0.9095	0.9370	0.8600	0.9231	0.1520
CHEMBL444877	IPR000008	5	1	4	1	0.8333	0.5556	0.5455	0.6667	0.0430
CHEMBL444953	IPR017452	4	3	0	9	0.5714	1.0000	0.8125	0.7273	0.6547
CHEMBL445110	IPR017452	3	3	0	5	0.5000	1.0000	0.7273	0.6667	0.5590
CHEMBL445177	IPR001487	3	2	1	10	0.6000	0.7500	0.8125	0.6667	0.5449
CHEMBL445859	IPR001024	4	3	0	7	0.5714	1.0000	0.7857	0.7273	0.6325
CHEMBL445859	IPR013819	4	3	0	7	0.5714	1.0000	0.7857	0.7273	0.6325
CHEMBL446182	IPR000719	20	0	7	1	1.0000	0.7407	0.7500	0.8511	0.3043
CHEMBL446182	IPR001245	20	0	7	1	1.0000	0.7407	0.7500	0.8511	0.3043
CHEMBL446182	IPR020635	20	0	7	1	1.0000	0.7407	0.7500	0.8511	0.3043
CHEMBL446182	IPR030611	20	0	7	1	1.0000	0.7407	0.7500	0.8511	0.3043
CHEMBL446182	IPR039192	20	0	7	1	1.0000	0.7407	0.7500	0.8511	0.3043
CHEMBL44674	IPR017452	9	9	0	6	0.5000	1.0000	0.6250	0.6667	0.4472
CHEMBL446754	IPR017452	9	0	1	4	1.0000	0.9000	0.9286	0.9474	0.8485
CHEMBL447861	IPR000536	4	4	1	10	0.5000	0.8000	0.7368	0.6154	0.4587
CHEMBL447861	IPR001628	4	4	1	10	0.5000	0.8000	0.7368	0.6154	0.4587
CHEMBL44837	IPR017452	18	10	0	8	0.6429	1.0000	0.7222	0.7826	0.5345
CHEMBL448420	IPR000001	3	2	2	4	0.6000	0.6000	0.6364	0.6000	0.2667
CHEMBL448985	IPR017452	6	6	2	8	0.5000	0.7500	0.6364	0.6000	0.3105
CHEMBL449095	IPR017452	7	6	0	9	0.5385	1.0000	0.7273	0.7000	0.5684
CHEMBL44942	IPR000719	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL44942	IPR001245	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL44942	IPR015725	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL44942	IPR020635	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL44942	IPR028174	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL44942	IPR030611	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL44942	IPR033702	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL44942	IPR034670	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL44942	IPR034672	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL44942	IPR034673	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL44942	IPR035014	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL44942	IPR035064	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL44942	IPR035588	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL44942	IPR035589	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL44942	IPR039192	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL450340	IPR000719	158	3	46	1	0.9814	0.7745	0.7644	0.8658	0.0080
CHEMBL450340	IPR001245	158	3	46	1	0.9814	0.7745	0.7644	0.8658	0.0080
CHEMBL450340	IPR015725	158	3	46	1	0.9814	0.7745	0.7644	0.8658	0.0080
CHEMBL450340	IPR020635	158	3	46	1	0.9814	0.7745	0.7644	0.8658	0.0080
CHEMBL450340	IPR028174	158	3	46	1	0.9814	0.7745	0.7644	0.8658	0.0080
CHEMBL450340	IPR030611	158	3	46	1	0.9814	0.7745	0.7644	0.8658	0.0080
CHEMBL450340	IPR034670	158	3	46	1	0.9814	0.7745	0.7644	0.8658	0.0080
CHEMBL450340	IPR034672	158	3	46	1	0.9814	0.7745	0.7644	0.8658	0.0080
CHEMBL450340	IPR034673	158	3	46	1	0.9814	0.7745	0.7644	0.8658	0.0080
CHEMBL450340	IPR035014	158	3	46	1	0.9814	0.7745	0.7644	0.8658	0.0080
CHEMBL450340	IPR035064	158	3	46	1	0.9814	0.7745	0.7644	0.8658	0.0080
CHEMBL450340	IPR035588	158	3	46	1	0.9814	0.7745	0.7644	0.8658	0.0080
CHEMBL450340	IPR035589	158	3	46	1	0.9814	0.7745	0.7644	0.8658	0.0080
CHEMBL450340	IPR039192	158	3	46	1	0.9814	0.7745	0.7644	0.8658	0.0080
CHEMBL450519	IPR035749	6	2	0	8	0.7500	1.0000	0.8750	0.8571	0.7746
CHEMBL450519	IPR035850	6	2	0	8	0.7500	1.0000	0.8750	0.8571	0.7746
CHEMBL450786	IPR000719	152	5	0	6	0.9682	1.0000	0.9693	0.9838	0.7267
CHEMBL450786	IPR001245	152	5	0	6	0.9682	1.0000	0.9693	0.9838	0.7267
CHEMBL450786	IPR015725	152	5	0	6	0.9682	1.0000	0.9693	0.9838	0.7267
CHEMBL450786	IPR020635	152	5	0	6	0.9682	1.0000	0.9693	0.9838	0.7267
CHEMBL450786	IPR028174	152	5	0	6	0.9682	1.0000	0.9693	0.9838	0.7267
CHEMBL450786	IPR034671	152	5	0	6	0.9682	1.0000	0.9693	0.9838	0.7267
CHEMBL450786	IPR034672	152	5	0	6	0.9682	1.0000	0.9693	0.9838	0.7267
CHEMBL450786	IPR035056	152	5	0	6	0.9682	1.0000	0.9693	0.9838	0.7267
CHEMBL450786	IPR035063	152	5	0	6	0.9682	1.0000	0.9693	0.9838	0.7267
CHEMBL450786	IPR035588	152	5	0	6	0.9682	1.0000	0.9693	0.9838	0.7267
CHEMBL450786	IPR035589	152	5	0	6	0.9682	1.0000	0.9693	0.9838	0.7267
CHEMBL450786	IPR037716	152	5	0	6	0.9682	1.0000	0.9693	0.9838	0.7267
CHEMBL450786	IPR039154	152	5	0	6	0.9682	1.0000	0.9693	0.9838	0.7267
CHEMBL451640	IPR006029	4	3	0	11	0.5714	1.0000	0.8333	0.7273	0.6701
CHEMBL451640	IPR006202	4	3	0	11	0.5714	1.0000	0.8333	0.7273	0.6701
CHEMBL45177	IPR000719	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL45177	IPR001245	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL45177	IPR015725	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL45177	IPR020635	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL45177	IPR028174	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL45177	IPR030611	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL45177	IPR033702	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL45177	IPR034670	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL45177	IPR034672	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL45177	IPR034673	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL45177	IPR035014	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL45177	IPR035064	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL45177	IPR035588	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL45177	IPR035589	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL45177	IPR039192	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
CHEMBL453291	IPR017452	4	4	1	21	0.5000	0.8000	0.8333	0.6154	0.5394
CHEMBL453376	IPR000719	164	11	2	3	0.9371	0.9880	0.9278	0.9619	0.3296
CHEMBL453376	IPR001245	164	11	2	3	0.9371	0.9880	0.9278	0.9619	0.3296
CHEMBL453376	IPR020635	164	11	2	3	0.9371	0.9880	0.9278	0.9619	0.3296
CHEMBL453376	IPR028174	164	11	2	3	0.9371	0.9880	0.9278	0.9619	0.3296
CHEMBL453376	IPR030611	164	11	2	3	0.9371	0.9880	0.9278	0.9619	0.3296
CHEMBL453376	IPR033702	164	11	2	3	0.9371	0.9880	0.9278	0.9619	0.3296
CHEMBL453376	IPR034670	164	11	2	3	0.9371	0.9880	0.9278	0.9619	0.3296
CHEMBL453376	IPR034673	164	11	2	3	0.9371	0.9880	0.9278	0.9619	0.3296
CHEMBL453376	IPR035014	164	11	2	3	0.9371	0.9880	0.9278	0.9619	0.3296
CHEMBL453376	IPR035588	164	11	2	3	0.9371	0.9880	0.9278	0.9619	0.3296
CHEMBL453376	IPR035589	164	11	2	3	0.9371	0.9880	0.9278	0.9619	0.3296
CHEMBL453376	IPR039192	164	11	2	3	0.9371	0.9880	0.9278	0.9619	0.3296
CHEMBL453888	IPR000719	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453888	IPR001245	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453888	IPR015725	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453888	IPR020635	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453888	IPR028174	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453888	IPR030611	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453888	IPR033702	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453888	IPR034670	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453888	IPR034672	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453888	IPR034673	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453888	IPR035014	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453888	IPR035064	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453888	IPR035588	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453888	IPR035589	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453888	IPR039192	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453889	IPR000719	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453889	IPR001245	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453889	IPR015725	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453889	IPR020635	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453889	IPR028174	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453889	IPR030611	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453889	IPR033702	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453889	IPR034670	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453889	IPR034672	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453889	IPR034673	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453889	IPR035014	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453889	IPR035064	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453889	IPR035588	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453889	IPR035589	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL453889	IPR039192	167	32	41	15	0.8392	0.8029	0.7137	0.8206	0.1143
CHEMBL454617	IPR000719	113	11	6	13	0.9113	0.9496	0.8811	0.9300	0.5409
CHEMBL454617	IPR001245	113	11	6	13	0.9113	0.9496	0.8811	0.9300	0.5409
CHEMBL454617	IPR020635	113	11	6	13	0.9113	0.9496	0.8811	0.9300	0.5409
CHEMBL454617	IPR028174	113	11	6	13	0.9113	0.9496	0.8811	0.9300	0.5409
CHEMBL454617	IPR030611	113	11	6	13	0.9113	0.9496	0.8811	0.9300	0.5409
CHEMBL454617	IPR033702	113	11	6	13	0.9113	0.9496	0.8811	0.9300	0.5409
CHEMBL454617	IPR034670	113	11	6	13	0.9113	0.9496	0.8811	0.9300	0.5409
CHEMBL454617	IPR039192	113	11	6	13	0.9113	0.9496	0.8811	0.9300	0.5409
CHEMBL454994	IPR017452	4	4	0	12	0.5000	1.0000	0.8000	0.6667	0.6124
CHEMBL455368	IPR001487	3	2	1	10	0.6000	0.7500	0.8125	0.6667	0.5449
CHEMBL455389	IPR000719	113	11	8	13	0.9113	0.9339	0.8690	0.9224	0.5022
CHEMBL455389	IPR001245	113	11	8	13	0.9113	0.9339	0.8690	0.9224	0.5022
CHEMBL455389	IPR020635	113	11	8	13	0.9113	0.9339	0.8690	0.9224	0.5022
CHEMBL455389	IPR028174	113	11	8	13	0.9113	0.9339	0.8690	0.9224	0.5022
CHEMBL455389	IPR030611	113	11	8	13	0.9113	0.9339	0.8690	0.9224	0.5022
CHEMBL455389	IPR033702	113	11	8	13	0.9113	0.9339	0.8690	0.9224	0.5022
CHEMBL455389	IPR034670	113	11	8	13	0.9113	0.9339	0.8690	0.9224	0.5022
CHEMBL455389	IPR039192	113	11	8	13	0.9113	0.9339	0.8690	0.9224	0.5022
CHEMBL455641	IPR000719	113	11	7	13	0.9113	0.9417	0.8750	0.9262	0.5209
CHEMBL455641	IPR001245	113	11	7	13	0.9113	0.9417	0.8750	0.9262	0.5209
CHEMBL455641	IPR020635	113	11	7	13	0.9113	0.9417	0.8750	0.9262	0.5209
CHEMBL455641	IPR028174	113	11	7	13	0.9113	0.9417	0.8750	0.9262	0.5209
CHEMBL455641	IPR030611	113	11	7	13	0.9113	0.9417	0.8750	0.9262	0.5209
CHEMBL455641	IPR033702	113	11	7	13	0.9113	0.9417	0.8750	0.9262	0.5209
CHEMBL455641	IPR034670	113	11	7	13	0.9113	0.9417	0.8750	0.9262	0.5209
CHEMBL455641	IPR039192	113	11	7	13	0.9113	0.9417	0.8750	0.9262	0.5209
CHEMBL455662	IPR000536	4	3	0	5	0.5714	1.0000	0.7500	0.7273	0.5976
CHEMBL455662	IPR001628	4	3	0	5	0.5714	1.0000	0.7500	0.7273	0.5976
CHEMBL457207	IPR002073	14	8	5	4	0.6364	0.7368	0.5806	0.6829	0.0753
CHEMBL457207	IPR003607	14	8	5	4	0.6364	0.7368	0.5806	0.6829	0.0753
CHEMBL457481	IPR017452	10	2	0	9	0.8333	1.0000	0.9048	0.9091	0.8257
CHEMBL45778	IPR017452	10	10	2	3	0.5000	0.8333	0.5200	0.6250	0.0801
CHEMBL458402	IPR013698	3	2	1	7	0.6000	0.7500	0.7692	0.6667	0.5007
CHEMBL459309	IPR017452	7	4	1	5	0.6364	0.8750	0.7059	0.7368	0.4497
CHEMBL460996	IPR000719	8	1	5	3	0.8889	0.6154	0.6471	0.7273	0.3105
CHEMBL460996	IPR001245	8	1	5	3	0.8889	0.6154	0.6471	0.7273	0.3105
CHEMBL460996	IPR020635	8	1	5	3	0.8889	0.6154	0.6471	0.7273	0.3105
CHEMBL460996	IPR028174	8	1	5	3	0.8889	0.6154	0.6471	0.7273	0.3105
CHEMBL460997	IPR000719	8	1	5	3	0.8889	0.6154	0.6471	0.7273	0.3105
CHEMBL460997	IPR001245	8	1	5	3	0.8889	0.6154	0.6471	0.7273	0.3105
CHEMBL460997	IPR020635	8	1	5	3	0.8889	0.6154	0.6471	0.7273	0.3105
CHEMBL460997	IPR028174	8	1	5	3	0.8889	0.6154	0.6471	0.7273	0.3105
CHEMBL461012	IPR000536	4	3	0	5	0.5714	1.0000	0.7500	0.7273	0.5976
CHEMBL461012	IPR001628	4	3	0	5	0.5714	1.0000	0.7500	0.7273	0.5976
CHEMBL461216	IPR017452	7	4	1	5	0.6364	0.8750	0.7059	0.7368	0.4497
CHEMBL461422	IPR000719	8	2	5	3	0.8000	0.6154	0.6111	0.6957	0.1941
CHEMBL461422	IPR001245	8	2	5	3	0.8000	0.6154	0.6111	0.6957	0.1941
