KEGG_GeneID	UniProtID	KEGG_PathwayID	KEGG_PathwayName
hsa:27430	Q9NZL9	hsa00270	Cysteine and methionine metabolism
hsa:27430	A0A140VJP2	hsa00270	Cysteine and methionine metabolism
hsa:2937	P48637	hsa00270	Cysteine and methionine metabolism
hsa:2937	V9HWJ1	hsa00270	Cysteine and methionine metabolism
hsa:4143	Q00266	hsa00270	Cysteine and methionine metabolism
hsa:4144	P31153	hsa00270	Cysteine and methionine metabolism
hsa:4144	A0A140VJP5	hsa00270	Cysteine and methionine metabolism
hsa:4357	P25325	hsa00270	Cysteine and methionine metabolism
hsa:4357	A0A140VJX3	hsa00270	Cysteine and methionine metabolism
hsa:4507	Q13126	hsa00270	Cysteine and methionine metabolism
hsa:4507	A0A384ME80	hsa00270	Cysteine and methionine metabolism
hsa:4548	Q99707	hsa00270	Cysteine and methionine metabolism
hsa:51074	Q96GX9	hsa00270	Cysteine and methionine metabolism
hsa:55256	Q9BV57	hsa00270	Cysteine and methionine metabolism
hsa:56267	Q6YP21	hsa00270	Cysteine and methionine metabolism
hsa:56267	B4DW13	hsa00270	Cysteine and methionine metabolism
hsa:58478	Q9UHY7	hsa00270	Cysteine and methionine metabolism
hsa:586	P54687	hsa00270	Cysteine and methionine metabolism
hsa:586	A0A024RAV0	hsa00270	Cysteine and methionine metabolism
hsa:587	O15382	hsa00270	Cysteine and methionine metabolism
hsa:6611	P52788	hsa00270	Cysteine and methionine metabolism
hsa:6723	P19623	hsa00270	Cysteine and methionine metabolism
hsa:7263	Q16762	hsa00270	Cysteine and methionine metabolism
hsa:7263	A0A384NKQ2	hsa00270	Cysteine and methionine metabolism
hsa:84245	Q9BV20	hsa00270	Cysteine and methionine metabolism
hsa:883	Q16773	hsa00270	Cysteine and methionine metabolism
hsa:883	A8K563	hsa00270	Cysteine and methionine metabolism
hsa:160287	Q6ZMR3	hsa00620	Pyruvate metabolism
hsa:1737	P10515	hsa00620	Pyruvate metabolism
hsa:1737	Q86YI5	hsa00620	Pyruvate metabolism
hsa:1738	P09622	hsa00620	Pyruvate metabolism
hsa:1738	A0A024R713	hsa00620	Pyruvate metabolism
hsa:217	P05091	hsa00620	Pyruvate metabolism
hsa:217	A0A384NPN7	hsa00620	Pyruvate metabolism
hsa:219	P30837	hsa00620	Pyruvate metabolism
hsa:219	A0A384MTJ7	hsa00620	Pyruvate metabolism
hsa:223	P49189	hsa00620	Pyruvate metabolism
hsa:224	P51648	hsa00620	Pyruvate metabolism
hsa:3939	P00338	hsa00620	Pyruvate metabolism
hsa:3939	V9HWB9	hsa00620	Pyruvate metabolism
hsa:3945	P07195	hsa00620	Pyruvate metabolism
hsa:3945	Q5U077	hsa00620	Pyruvate metabolism
hsa:3948	P07864	hsa00620	Pyruvate metabolism
hsa:3948	A0A140VKA7	hsa00620	Pyruvate metabolism
hsa:501	P49419	hsa00620	Pyruvate metabolism
hsa:5105	P35558	hsa00620	Pyruvate metabolism
hsa:5106	Q16822	hsa00620	Pyruvate metabolism
hsa:5106	A0A384MTT2	hsa00620	Pyruvate metabolism
hsa:5160	P08559	hsa00620	Pyruvate metabolism
hsa:5160	A0A024RBX9	hsa00620	Pyruvate metabolism
hsa:5161	P29803	hsa00620	Pyruvate metabolism
hsa:5162	P11177	hsa00620	Pyruvate metabolism
hsa:5162	A0A384MDR8	hsa00620	Pyruvate metabolism
hsa:5313	P30613	hsa00620	Pyruvate metabolism
hsa:5315	P14618	hsa00620	Pyruvate metabolism
hsa:5315	V9HWB8	hsa00620	Pyruvate metabolism
hsa:55902	Q9NR19	hsa00620	Pyruvate metabolism
hsa:55902	Q6DKJ3	hsa00620	Pyruvate metabolism
hsa:84532	Q9NUB1	hsa00620	Pyruvate metabolism
hsa:92483	Q9BYZ2	hsa00620	Pyruvate metabolism
hsa:92483	A0A140VJM9	hsa00620	Pyruvate metabolism
hsa:2271	P07954	hsa00620	Pyruvate metabolism
hsa:2271	A0A0S2Z4C3	hsa00620	Pyruvate metabolism
hsa:4190	P40925	hsa00620	Pyruvate metabolism
hsa:4190	V9HWF2	hsa00620	Pyruvate metabolism
hsa:4191	P40926	hsa00620	Pyruvate metabolism
hsa:4191	A0A024R4K3	hsa00620	Pyruvate metabolism
hsa:4191	B3KTM1	hsa00620	Pyruvate metabolism
hsa:5091	P11498	hsa00620	Pyruvate metabolism
hsa:5091	A0A024R5C5	hsa00620	Pyruvate metabolism
hsa:31	Q13085	hsa00620	Pyruvate metabolism
hsa:32	O00763	hsa00620	Pyruvate metabolism
hsa:38	P24752	hsa00620	Pyruvate metabolism
hsa:38	A0A140VJX1	hsa00620	Pyruvate metabolism
hsa:39	Q9BWD1	hsa00620	Pyruvate metabolism
hsa:9380	Q9UBQ7	hsa00620	Pyruvate metabolism
hsa:9380	A0A384N605	hsa00620	Pyruvate metabolism
hsa:10873	Q16798	hsa00620	Pyruvate metabolism
hsa:10873	Q6TCH8	hsa00620	Pyruvate metabolism
hsa:134526	Q8WYK0	hsa00620	Pyruvate metabolism
hsa:197257	Q86WU2	hsa00620	Pyruvate metabolism
hsa:2739	Q04760	hsa00620	Pyruvate metabolism
hsa:2739	X5DNM4	hsa00620	Pyruvate metabolism
hsa:3029	Q16775	hsa00620	Pyruvate metabolism
hsa:4199	P48163	hsa00620	Pyruvate metabolism
hsa:4200	P23368	hsa00620	Pyruvate metabolism
hsa:97	P07311	hsa00620	Pyruvate metabolism
hsa:98	P14621	hsa00620	Pyruvate metabolism
hsa:98	A0A140VJD7	hsa00620	Pyruvate metabolism
hsa:160287	Q6ZMR3	hsa00640	Propanoate metabolism
hsa:1738	P09622	hsa00640	Propanoate metabolism
hsa:1738	A0A024R713	hsa00640	Propanoate metabolism
hsa:3939	P00338	hsa00640	Propanoate metabolism
hsa:3939	V9HWB9	hsa00640	Propanoate metabolism
hsa:3945	P07195	hsa00640	Propanoate metabolism
hsa:3945	Q5U077	hsa00640	Propanoate metabolism
hsa:3948	P07864	hsa00640	Propanoate metabolism
hsa:3948	A0A140VKA7	hsa00640	Propanoate metabolism
hsa:55902	Q9NR19	hsa00640	Propanoate metabolism
hsa:55902	Q6DKJ3	hsa00640	Propanoate metabolism
hsa:84532	Q9NUB1	hsa00640	Propanoate metabolism
hsa:92483	Q9BYZ2	hsa00640	Propanoate metabolism
hsa:92483	A0A140VJM9	hsa00640	Propanoate metabolism
hsa:8801	Q96I99	hsa00640	Propanoate metabolism
hsa:8802	P53597	hsa00640	Propanoate metabolism
hsa:8803	Q9P2R7	hsa00640	Propanoate metabolism
hsa:8803	E5KS60	hsa00640	Propanoate metabolism
hsa:8803	Q9Y4T0	hsa00640	Propanoate metabolism
hsa:31	Q13085	hsa00640	Propanoate metabolism
hsa:32	O00763	hsa00640	Propanoate metabolism
hsa:1892	P30084	hsa00640	Propanoate metabolism
hsa:3030	P40939	hsa00640	Propanoate metabolism
hsa:3030	E9KL44	hsa00640	Propanoate metabolism
hsa:1962	Q08426	hsa00640	Propanoate metabolism
hsa:35	P16219	hsa00640	Propanoate metabolism
hsa:35	E5KSD5	hsa00640	Propanoate metabolism
hsa:38	P24752	hsa00640	Propanoate metabolism
hsa:38	A0A140VJX1	hsa00640	Propanoate metabolism
hsa:39	Q9BWD1	hsa00640	Propanoate metabolism
hsa:51	Q15067	hsa00640	Propanoate metabolism
hsa:8310	O15254	hsa00640	Propanoate metabolism
hsa:18	P80404	hsa00640	Propanoate metabolism
hsa:18	X5D8S1	hsa00640	Propanoate metabolism
hsa:1629	P11182	hsa00640	Propanoate metabolism
hsa:26275	Q6NVY1	hsa00640	Propanoate metabolism
hsa:26275	A0A140VJL0	hsa00640	Propanoate metabolism
hsa:4329	Q02252	hsa00640	Propanoate metabolism
hsa:4329	A0A024R6G4	hsa00640	Propanoate metabolism
hsa:4594	P22033	hsa00640	Propanoate metabolism
hsa:4594	A0A024RD82	hsa00640	Propanoate metabolism
hsa:4594	B2R6K1	hsa00640	Propanoate metabolism
hsa:5095	P05165	hsa00640	Propanoate metabolism
hsa:5096	P05166	hsa00640	Propanoate metabolism
hsa:593	P12694	hsa00640	Propanoate metabolism
hsa:593	A0A024R0K3	hsa00640	Propanoate metabolism
hsa:594	P21953	hsa00640	Propanoate metabolism
hsa:594	A0A140VKB3	hsa00640	Propanoate metabolism
hsa:84693	Q96PE7	hsa00640	Propanoate metabolism
hsa:23417	O95822	hsa00640	Propanoate metabolism
hsa:55862	Q9NTX5	hsa00640	Propanoate metabolism
hsa:79611	Q9H6R3	hsa00640	Propanoate metabolism
hsa:160287	Q6ZMR3	hsa04066	HIF
hsa:2023	P06733	hsa04066	HIF
hsa:2023	A0A024R4F1	hsa04066	HIF
hsa:2026	P09104	hsa04066	HIF
hsa:2026	Q6FHV6	hsa04066	HIF
hsa:2027	P13929	hsa04066	HIF
hsa:226	P04075	hsa04066	HIF
hsa:226	V9HWN7	hsa04066	HIF
hsa:229	P05062	hsa04066	HIF
hsa:229	A0A024R145	hsa04066	HIF
hsa:230	P09972	hsa04066	HIF
hsa:230	A0A024QZ64	hsa04066	HIF
hsa:2597	P04406	hsa04066	HIF
hsa:2597	V9HVZ4	hsa04066	HIF
hsa:3098	P19367	hsa04066	HIF
hsa:3098	B3KXY9	hsa04066	HIF
hsa:3098	Q59FD4	hsa04066	HIF
hsa:3098	A8K7J7	hsa04066	HIF
hsa:3099	P52789	hsa04066	HIF
hsa:3101	P52790	hsa04066	HIF
hsa:3101	A0A024R7R1	hsa04066	HIF
hsa:387712	A6NNW6	hsa04066	HIF
hsa:3939	P00338	hsa04066	HIF
hsa:3939	V9HWB9	hsa04066	HIF
hsa:3945	P07195	hsa04066	HIF
hsa:3945	Q5U077	hsa04066	HIF
hsa:3948	P07864	hsa04066	HIF
hsa:3948	A0A140VKA7	hsa04066	HIF
hsa:5160	P08559	hsa04066	HIF
hsa:5160	A0A024RBX9	hsa04066	HIF
hsa:5161	P29803	hsa04066	HIF
hsa:5162	P11177	hsa04066	HIF
hsa:5162	A0A384MDR8	hsa04066	HIF
hsa:5211	P17858	hsa04066	HIF
hsa:5211	Q7L2M7	hsa04066	HIF
hsa:5213	P08237	hsa04066	HIF
hsa:5213	A0A024R0Y5	hsa04066	HIF
hsa:5214	Q01813	hsa04066	HIF
hsa:5230	P00558	hsa04066	HIF
hsa:5230	V9HWF4	hsa04066	HIF
hsa:5232	P07205	hsa04066	HIF
hsa:5232	A0A140VJR3	hsa04066	HIF
hsa:80201	Q2TB90	hsa04066	HIF
hsa:80201	B3KT70	hsa04066	HIF
hsa:92483	Q9BYZ2	hsa04066	HIF
hsa:92483	A0A140VJM9	hsa04066	HIF
hsa:5209	Q16875	hsa04066	HIF
hsa:4843	P35228	hsa04066	HIF
hsa:4846	P29474	hsa04066	HIF
hsa:5290	P42336	hsa04066	HIF
hsa:5290	Q4LE51	hsa04066	HIF
hsa:5291	P42338	hsa04066	HIF
hsa:5293	O00329	hsa04066	HIF
hsa:5293	A0A2K8FKV1	hsa04066	HIF
hsa:5335	P19174	hsa04066	HIF
hsa:5335	Q4LE43	hsa04066	HIF
hsa:5336	P16885	hsa04066	HIF
hsa:3162	P09601	hsa04066	HIF
hsa:3162	Q6FH11	hsa04066	HIF
hsa:10000	Q9Y243	hsa04066	HIF
hsa:1950	P01133	hsa04066	HIF
hsa:1956	P00533	hsa04066	HIF
hsa:1956	Q504U8	hsa04066	HIF
hsa:1956	F2YGG7	hsa04066	HIF
hsa:1977	P06730	hsa04066	HIF
hsa:1978	Q13541	hsa04066	HIF
hsa:2064	P04626	hsa04066	HIF
hsa:2064	X5DNK3	hsa04066	HIF
hsa:207	P31749	hsa04066	HIF
hsa:207	B0LPE5	hsa04066	HIF
hsa:208	P31751	hsa04066	HIF
hsa:2475	P42345	hsa04066	HIF
hsa:253314	A6NMX2	hsa04066	HIF
hsa:3479	P05019	hsa04066	HIF
hsa:3480	P08069	hsa04066	HIF
hsa:3569	P05231	hsa04066	HIF
hsa:3569	Q75MH2	hsa04066	HIF
hsa:3569	B4DVM1	hsa04066	HIF
hsa:3570	P08887	hsa04066	HIF
hsa:3570	A0N0L5	hsa04066	HIF
hsa:5295	P27986	hsa04066	HIF
hsa:5295	A0A2X0SFG1	hsa04066	HIF
hsa:5296	O00459	hsa04066	HIF
hsa:5578	P17252	hsa04066	HIF
hsa:5578	L7RSM7	hsa04066	HIF
hsa:5578	Q7Z727	hsa04066	HIF
hsa:5579	P05771	hsa04066	HIF
hsa:5582	P05129	hsa04066	HIF
hsa:5594	P28482	hsa04066	HIF
hsa:5594	Q1HBJ4	hsa04066	HIF
hsa:5594	Q499G7	hsa04066	HIF
hsa:5595	P27361	hsa04066	HIF
hsa:5595	L7RXH5	hsa04066	HIF
hsa:5604	Q02750	hsa04066	HIF
hsa:5604	A4QPA9	hsa04066	HIF
hsa:5605	P36507	hsa04066	HIF
hsa:596	P10415	hsa04066	HIF
hsa:596	A0A024R2B3	hsa04066	HIF
hsa:6194	P62753	hsa04066	HIF
hsa:6194	A2A3R6	hsa04066	HIF
hsa:6198	P23443	hsa04066	HIF
hsa:6199	Q9UBS0	hsa04066	HIF
hsa:6774	P40763	hsa04066	HIF
hsa:7422	P15692	hsa04066	HIF
hsa:7422	A0A024RD33	hsa04066	HIF
hsa:8503	Q92569	hsa04066	HIF
hsa:8503	Q8N381	hsa04066	HIF
hsa:9470	O60573	hsa04066	HIF
hsa:9470	Q53RG0	hsa04066	HIF
hsa:1026	P38936	hsa04066	HIF
hsa:1026	A0A024RCX5	hsa04066	HIF
hsa:1027	P46527	hsa04066	HIF
hsa:1027	Q6I9V6	hsa04066	HIF
hsa:4790	P19838	hsa04066	HIF
hsa:5970	Q04206	hsa04066	HIF
hsa:3458	P01579	hsa04066	HIF
hsa:9978	P62877	hsa04066	HIF
hsa:2321	P17948	hsa04066	HIF
hsa:2321	L7RSL3	hsa04066	HIF
hsa:284	Q15389	hsa04066	HIF
hsa:285	O15123	hsa04066	HIF
hsa:2872	Q9HBH9	hsa04066	HIF
hsa:2872	B3KS07	hsa04066	HIF
hsa:3630	P01308	hsa04066	HIF
hsa:3630	I3WAC9	hsa04066	HIF
hsa:3643	P06213	hsa04066	HIF
hsa:51378	Q9Y264	hsa04066	HIF
hsa:7010	Q02763	hsa04066	HIF
hsa:7010	Q59HG2	hsa04066	HIF
hsa:8569	Q9BUB5	hsa04066	HIF
hsa:815	Q9UQM7	hsa04066	HIF
hsa:815	A8K161	hsa04066	HIF
hsa:815	Q7LDD5	hsa04066	HIF
hsa:815	Q8IWE0	hsa04066	HIF
hsa:816	Q13554	hsa04066	HIF
hsa:816	A4D2J9	hsa04066	HIF
hsa:817	Q13557	hsa04066	HIF
hsa:818	Q13555	hsa04066	HIF
hsa:4878	P01160	hsa04066	HIF
hsa:1387	Q92793	hsa04066	HIF
hsa:1906	P05305	hsa04066	HIF
hsa:1906	Q6FH53	hsa04066	HIF
hsa:2033	Q09472	hsa04066	HIF
hsa:2033	Q7Z6C1	hsa04066	HIF
hsa:2056	P01588	hsa04066	HIF
hsa:2056	G9JKG7	hsa04066	HIF
hsa:3459	P15260	hsa04066	HIF
hsa:3459	A0A0S2Z3Y2	hsa04066	HIF
hsa:3460	P38484	hsa04066	HIF
hsa:3460	A8K881	hsa04066	HIF
hsa:4055	P36941	hsa04066	HIF
hsa:7099	O00206	hsa04066	HIF
hsa:112398	Q96KS0	hsa04066	HIF
hsa:112398	A0A024R0R2	hsa04066	HIF
hsa:112399	Q9H6Z9	hsa04066	HIF
hsa:1536	P04839	hsa04066	HIF
hsa:1536	A0A0S2Z3S6	hsa04066	HIF
hsa:3091	Q16665	hsa04066	HIF
hsa:3091	D0VY79	hsa04066	HIF
hsa:405	P27540	hsa04066	HIF
hsa:5054	P05121	hsa04066	HIF
hsa:5054	A0A024QYT5	hsa04066	HIF
hsa:5163	Q15118	hsa04066	HIF
hsa:54583	Q9GZT9	hsa04066	HIF
hsa:54583	R4SCQ0	hsa04066	HIF
hsa:6513	P11166	hsa04066	HIF
hsa:6513	Q59GX2	hsa04066	HIF
hsa:6921	Q15369	hsa04066	HIF
hsa:6921	A0A024R7Y5	hsa04066	HIF
hsa:6923	Q15370	hsa04066	HIF
hsa:7018	P02787	hsa04066	HIF
hsa:7018	Q06AH7	hsa04066	HIF
hsa:7018	A0PJA6	hsa04066	HIF
hsa:7037	P02786	hsa04066	HIF
hsa:7037	Q7Z3E0	hsa04066	HIF
hsa:7076	P01033	hsa04066	HIF
hsa:7076	Q6FGX5	hsa04066	HIF
hsa:7428	P40337	hsa04066	HIF
hsa:7428	A0A024R2F2	hsa04066	HIF
hsa:8453	Q13617	hsa04066	HIF
hsa:8453	A0A140VKB1	hsa04066	HIF
hsa:160287	Q6ZMR3	hsa04922	Glucagon signaling pathway
hsa:2203	P09467	hsa04922	Glucagon signaling pathway
hsa:2538	P35575	hsa04922	Glucagon signaling pathway
hsa:2645	P35557	hsa04922	Glucagon signaling pathway
hsa:2645	Q53Y25	hsa04922	Glucagon signaling pathway
hsa:3939	P00338	hsa04922	Glucagon signaling pathway
hsa:3939	V9HWB9	hsa04922	Glucagon signaling pathway
hsa:3945	P07195	hsa04922	Glucagon signaling pathway
hsa:3945	Q5U077	hsa04922	Glucagon signaling pathway
hsa:3948	P07864	hsa04922	Glucagon signaling pathway
hsa:3948	A0A140VKA7	hsa04922	Glucagon signaling pathway
hsa:441531	Q8N0Y7	hsa04922	Glucagon signaling pathway
hsa:5105	P35558	hsa04922	Glucagon signaling pathway
hsa:5106	Q16822	hsa04922	Glucagon signaling pathway
hsa:5106	A0A384MTT2	hsa04922	Glucagon signaling pathway
hsa:5160	P08559	hsa04922	Glucagon signaling pathway
hsa:5160	A0A024RBX9	hsa04922	Glucagon signaling pathway
hsa:5161	P29803	hsa04922	Glucagon signaling pathway
hsa:5162	P11177	hsa04922	Glucagon signaling pathway
hsa:5162	A0A384MDR8	hsa04922	Glucagon signaling pathway
hsa:5211	P17858	hsa04922	Glucagon signaling pathway
hsa:5211	Q7L2M7	hsa04922	Glucagon signaling pathway
hsa:5213	P08237	hsa04922	Glucagon signaling pathway
hsa:5213	A0A024R0Y5	hsa04922	Glucagon signaling pathway
hsa:5214	Q01813	hsa04922	Glucagon signaling pathway
hsa:5223	P18669	hsa04922	Glucagon signaling pathway
hsa:5223	Q6FHU2	hsa04922	Glucagon signaling pathway
hsa:5224	P15259	hsa04922	Glucagon signaling pathway
hsa:5315	P14618	hsa04922	Glucagon signaling pathway
hsa:5315	V9HWB8	hsa04922	Glucagon signaling pathway
hsa:57818	Q9NQR9	hsa04922	Glucagon signaling pathway
hsa:8789	O00757	hsa04922	Glucagon signaling pathway
hsa:92483	Q9BYZ2	hsa04922	Glucagon signaling pathway
hsa:92483	A0A140VJM9	hsa04922	Glucagon signaling pathway
hsa:92579	Q9BUM1	hsa04922	Glucagon signaling pathway
hsa:5207	P16118	hsa04922	Glucagon signaling pathway
hsa:31	Q13085	hsa04922	Glucagon signaling pathway
hsa:32	O00763	hsa04922	Glucagon signaling pathway
hsa:126129	Q8TCG5	hsa04922	Glucagon signaling pathway
hsa:126129	B3KU49	hsa04922	Glucagon signaling pathway
hsa:126129	A0A024QZE3	hsa04922	Glucagon signaling pathway
hsa:1374	P50416	hsa04922	Glucagon signaling pathway
hsa:1374	A0A024R5F4	hsa04922	Glucagon signaling pathway
hsa:1374	Q8WZ48	hsa04922	Glucagon signaling pathway
hsa:1374	B2RAQ8	hsa04922	Glucagon signaling pathway
hsa:1375	Q92523	hsa04922	Glucagon signaling pathway
hsa:1375	A0A024R4W7	hsa04922	Glucagon signaling pathway
hsa:1375	Q53FV7	hsa04922	Glucagon signaling pathway
hsa:1375	A5PLL0	hsa04922	Glucagon signaling pathway
hsa:108	Q08462	hsa04922	Glucagon signaling pathway
hsa:108	Q71UM8	hsa04922	Glucagon signaling pathway
hsa:5140	Q13370	hsa04922	Glucagon signaling pathway
hsa:5140	A7E2E5	hsa04922	Glucagon signaling pathway
hsa:2997	P13807	hsa04922	Glucagon signaling pathway
hsa:2998	P54840	hsa04922	Glucagon signaling pathway
hsa:5834	P11216	hsa04922	Glucagon signaling pathway
hsa:5836	P06737	hsa04922	Glucagon signaling pathway
hsa:5837	P11217	hsa04922	Glucagon signaling pathway
hsa:23236	Q9NQ66	hsa04922	Glucagon signaling pathway
hsa:5330	Q00722	hsa04922	Glucagon signaling pathway
hsa:5330	Q59F77	hsa04922	Glucagon signaling pathway
hsa:5331	Q01970	hsa04922	Glucagon signaling pathway
hsa:5332	Q15147	hsa04922	Glucagon signaling pathway
hsa:23411	Q96EB6	hsa04922	Glucagon signaling pathway
hsa:23411	A0A024QZQ1	hsa04922	Glucagon signaling pathway
hsa:10000	Q9Y243	hsa04922	Glucagon signaling pathway
hsa:207	P31749	hsa04922	Glucagon signaling pathway
hsa:207	B0LPE5	hsa04922	Glucagon signaling pathway
hsa:208	P31751	hsa04922	Glucagon signaling pathway
hsa:2778	P63092	hsa04922	Glucagon signaling pathway
hsa:2778	O95467	hsa04922	Glucagon signaling pathway
hsa:2778	A0A0S2Z3H8	hsa04922	Glucagon signaling pathway
hsa:5566	P17612	hsa04922	Glucagon signaling pathway
hsa:5566	A0A024R7J0	hsa04922	Glucagon signaling pathway
hsa:5567	P22694	hsa04922	Glucagon signaling pathway
hsa:5567	B2RB89	hsa04922	Glucagon signaling pathway
hsa:5568	P22612	hsa04922	Glucagon signaling pathway
hsa:5465	Q07869	hsa04922	Glucagon signaling pathway
hsa:5465	F1D8S4	hsa04922	Glucagon signaling pathway
hsa:1386	P15336	hsa04922	Glucagon signaling pathway
hsa:468	P18848	hsa04922	Glucagon signaling pathway
hsa:5530	Q08209	hsa04922	Glucagon signaling pathway
hsa:5530	A0A0S2Z4C6	hsa04922	Glucagon signaling pathway
hsa:5532	P16298	hsa04922	Glucagon signaling pathway
hsa:5533	P48454	hsa04922	Glucagon signaling pathway
hsa:5534	P63098	hsa04922	Glucagon signaling pathway
hsa:5535	Q96LZ3	hsa04922	Glucagon signaling pathway
hsa:5535	A0A494C014	hsa04922	Glucagon signaling pathway
hsa:815	Q9UQM7	hsa04922	Glucagon signaling pathway
hsa:815	A8K161	hsa04922	Glucagon signaling pathway
hsa:815	Q7LDD5	hsa04922	Glucagon signaling pathway
hsa:815	Q8IWE0	hsa04922	Glucagon signaling pathway
hsa:816	Q13554	hsa04922	Glucagon signaling pathway
hsa:816	A4D2J9	hsa04922	Glucagon signaling pathway
hsa:817	Q13557	hsa04922	Glucagon signaling pathway
hsa:818	Q13555	hsa04922	Glucagon signaling pathway
hsa:163688	Q8TD86	hsa04922	Glucagon signaling pathway
hsa:51806	Q9NZT1	hsa04922	Glucagon signaling pathway
hsa:51806	Q53H37	hsa04922	Glucagon signaling pathway
hsa:801	P0DP23	hsa04922	Glucagon signaling pathway
hsa:801	P0DP24	hsa04922	Glucagon signaling pathway
hsa:801	P0DP25	hsa04922	Glucagon signaling pathway
hsa:801	B4DJ51	hsa04922	Glucagon signaling pathway
hsa:805	P0DP23	hsa04922	Glucagon signaling pathway
hsa:805	P0DP24	hsa04922	Glucagon signaling pathway
hsa:805	P0DP25	hsa04922	Glucagon signaling pathway
hsa:805	B4DJ51	hsa04922	Glucagon signaling pathway
hsa:808	P0DP23	hsa04922	Glucagon signaling pathway
hsa:808	P0DP24	hsa04922	Glucagon signaling pathway
hsa:808	P0DP25	hsa04922	Glucagon signaling pathway
hsa:808	B4DJ51	hsa04922	Glucagon signaling pathway
hsa:810	P27482	hsa04922	Glucagon signaling pathway
hsa:91860	Q96GE6	hsa04922	Glucagon signaling pathway
hsa:2776	P50148	hsa04922	Glucagon signaling pathway
hsa:2776	A0A024R240	hsa04922	Glucagon signaling pathway
hsa:3708	Q14643	hsa04922	Glucagon signaling pathway
hsa:3709	Q14571	hsa04922	Glucagon signaling pathway
hsa:3710	Q14573	hsa04922	Glucagon signaling pathway
hsa:3710	A6H8K3	hsa04922	Glucagon signaling pathway
hsa:3710	Q59ES2	hsa04922	Glucagon signaling pathway
hsa:5255	P46020	hsa04922	Glucagon signaling pathway
hsa:5256	P46019	hsa04922	Glucagon signaling pathway
hsa:5257	Q93100	hsa04922	Glucagon signaling pathway
hsa:5260	Q16816	hsa04922	Glucagon signaling pathway
hsa:5260	A0A024RDL4	hsa04922	Glucagon signaling pathway
hsa:5261	P15735	hsa04922	Glucagon signaling pathway
hsa:10488	O43889	hsa04922	Glucagon signaling pathway
hsa:1385	P16220	hsa04922	Glucagon signaling pathway
hsa:1385	Q5U0J5	hsa04922	Glucagon signaling pathway
hsa:148327	Q8TEY5	hsa04922	Glucagon signaling pathway
hsa:64764	Q70SY1	hsa04922	Glucagon signaling pathway
hsa:64764	Q68D60	hsa04922	Glucagon signaling pathway
hsa:84699	Q68CJ9	hsa04922	Glucagon signaling pathway
hsa:90993	Q96BA8	hsa04922	Glucagon signaling pathway
hsa:90993	B2RA75	hsa04922	Glucagon signaling pathway
hsa:9586	Q02930	hsa04922	Glucagon signaling pathway
hsa:1387	Q92793	hsa04922	Glucagon signaling pathway
hsa:2033	Q09472	hsa04922	Glucagon signaling pathway
hsa:2033	Q7Z6C1	hsa04922	Glucagon signaling pathway
hsa:2641	P01275	hsa04922	Glucagon signaling pathway
hsa:6513	P11166	hsa04922	Glucagon signaling pathway
hsa:6513	Q59GX2	hsa04922	Glucagon signaling pathway
hsa:2308	Q12778	hsa04922	Glucagon signaling pathway
hsa:3276	Q99873	hsa04922	Glucagon signaling pathway
hsa:51422	Q9UGJ0	hsa04922	Glucagon signaling pathway
hsa:51422	A0A090N8Q6	hsa04922	Glucagon signaling pathway
