From src:'1'	To src:'3'
CHEMBL1231618	C64
CHEMBL42632	UNN
CHEMBL3798573	5ML
CHEMBL153809	E0M
CHEMBL305513	AX7
CHEMBL572763	27B
CHEMBL141966	612
CHEMBL1234147	M1B
CHEMBL367263	RU9
CHEMBL401114	HN8
CHEMBL16081	ACM
CHEMBL1223526	YEX
CHEMBL591646	4LL
CHEMBL3330172	IE6
CHEMBL3959018	65X
CHEMBL1179	GJZ
CHEMBL1231847	CMW
CHEMBL1572993	JQF
CHEMBL116841	SML
CHEMBL97893	FBP
CHEMBL462490	FQX
CHEMBL449611	3TL
CHEMBL1159662	RIP
CHEMBL192899	16R
CHEMBL329785	ABV
CHEMBL119405	BT6
CHEMBL614	PZA
CHEMBL303296	LNO
CHEMBL514409	FE7
CHEMBL1229871	2A1
CHEMBL3775782	5UP
CHEMBL3805159	69S
CHEMBL1411986	H3R
CHEMBL199544	A05
CHEMBL250787	448
CHEMBL1408684	9E8
CHEMBL3598140	4F1
CHEMBL1236798	XDK
CHEMBL3764757	92R
CHEMBL572528	CBD
CHEMBL1431	MF8
CHEMBL582	IPA
CHEMBL2137768	X88
CHEMBL1642593	3PJ
CHEMBL570015	066
CHEMBL445353	R19
CHEMBL443030	A88
CHEMBL1169814	LSG
CHEMBL278240	2XE
CHEMBL3235089	1YP
CHEMBL376280	04E
CHEMBL2402573	I09
CHEMBL3927964	64F
CHEMBL1231626	C72
CHEMBL2035289	BH6
CHEMBL1201201	B40
CHEMBL1472460	RC2
CHEMBL1201225	I2I
CHEMBL2024114	T4E
CHEMBL101740	D7V
CHEMBL377303	3SP
CHEMBL1230169	3NU
CHEMBL1951415	0CK
CHEMBL3763941	9UZ
CHEMBL94809	HSF
CHEMBL1208633	R3S
CHEMBL1730	CE3
CHEMBL3262777	2N0
CHEMBL3719126	9FV
CHEMBL1230668	9DS
CHEMBL483	TFO
CHEMBL237786	PZF
CHEMBL341273	6CP
CHEMBL3260358	2P1
CHEMBL426717	32P
CHEMBL40833	BVF
CHEMBL596	7V7
CHEMBL225664	L03
CHEMBL578171	0UT
CHEMBL3823007	8LN
CHEMBL313338	03T
CHEMBL1173787	NUK
CHEMBL507361	4BM
CHEMBL2414070	X0Q
CHEMBL295971	AMB
CHEMBL3945401	IHS
CHEMBL186483	AM4
CHEMBL2376668	M3K
CHEMBL1236300	TIA
CHEMBL1738942	Z83
CHEMBL356065	0BM
CHEMBL279816	TCV
CHEMBL3186607	WOC
CHEMBL1162497	3HL
CHEMBL2347215	6Z0
CHEMBL133809	2AD
CHEMBL220087	TBP
CHEMBL3343038	1S9
CHEMBL3785242	L40
CHEMBL3605388	42W
CHEMBL348588	1HU
CHEMBL3990191	KRO
CHEMBL1232589	ETN
CHEMBL1232777	FMB
CHEMBL1229266	GRG
CHEMBL443	08D
CHEMBL674	G39
CHEMBL3330104	VVQ
CHEMBL3398635	3Y3
CHEMBL584991	IUU
CHEMBL3341787	844
CHEMBL1641615	AXC
CHEMBL2385591	B4B
CHEMBL1650269	HX4
CHEMBL1232769	FLS
CHEMBL301742	2C0
CHEMBL1236104	SX2
CHEMBL470365	PY9
CHEMBL1372	GDS
CHEMBL420937	XED
CHEMBL1231670	CBI
CHEMBL2063090	SUE
CHEMBL18850	CYH
CHEMBL497939	C5E
CHEMBL2152613	8NO
CHEMBL140037	ES4
CHEMBL475278	7G2
CHEMBL363228	P6A
CHEMBL3982443	6ZD
CHEMBL462150	SK4
CHEMBL400696	CQN
CHEMBL595529	947
CHEMBL257167	NM7
CHEMBL1169505	11C
CHEMBL264417	JA1
CHEMBL220822	UB1
CHEMBL280541	PNU
CHEMBL185	URF
CHEMBL1230610	891
CHEMBL282489	ETC
CHEMBL515679	J94
CHEMBL460741	U3P
CHEMBL121013	H15
CHEMBL46778	CXF
CHEMBL2165173	0XT
CHEMBL3414623	3UJ
CHEMBL561654	DTA
CHEMBL2017974	SD5
CHEMBL1650941	5CE
CHEMBL1327799	JS1
CHEMBL225071	D16
CHEMBL1818156	GZ3
CHEMBL2011841	0HM
CHEMBL483716	HUX
CHEMBL851	HCI
CHEMBL3621548	4XY
CHEMBL3185091	27M
CHEMBL1236670	VIR
CHEMBL92608	RO4
CHEMBL404508	P04
CHEMBL1233748	JK2
CHEMBL516312	LKB
CHEMBL293478	1V3
CHEMBL1230742	A74
CHEMBL483090	E10
CHEMBL562743	ZYQ
CHEMBL1230288	4GE
CHEMBL2311921	X16
CHEMBL2288020	G87
CHEMBL280051	BDI
CHEMBL372797	UBC
CHEMBL3233207	YH5
CHEMBL326082	PUZ
CHEMBL460164	741
CHEMBL391087	462
CHEMBL1595789	X11
CHEMBL1234593	N69
CHEMBL380394	A75
CHEMBL1957085	SJJ
CHEMBL2333603	L87
CHEMBL261432	0MQ
CHEMBL235821	V15
CHEMBL494708	SC0
CHEMBL3109007	21E
CHEMBL259352	HTF
CHEMBL2103837	3MI
CHEMBL475814	J4Z
CHEMBL3286508	2B3
CHEMBL1374061	4AO
CHEMBL204459	N4T
CHEMBL3291285	0JR
CHEMBL3545215	50V
CHEMBL1162490	TYF
CHEMBL1230391	5CF
CHEMBL2337126	YFD
CHEMBL139908	BCH
CHEMBL401825	N3H
CHEMBL1233511	IHP
CHEMBL1233511	I6P
CHEMBL1581748	PHQ
CHEMBL3622959	X7G
CHEMBL1232575	ESH
CHEMBL41342	GPP
CHEMBL3397300	E5J
CHEMBL52011	TDG
CHEMBL1396383	4UJ
CHEMBL33103	ASE
CHEMBL1232328	DPJ
CHEMBL1233732	J90
CHEMBL1439113	RF4
CHEMBL1908391	G65
CHEMBL500779	5B2
CHEMBL859	141
CHEMBL3039743	1Y0
CHEMBL1834488	G94
CHEMBL3414693	RV1
CHEMBL43294	A76
CHEMBL3342966	3X6
CHEMBL1468135	GX4
CHEMBL3991295	W7G
CHEMBL150372	SE2
CHEMBL489075	DKD
CHEMBL3289023	NT4
CHEMBL235212	REN
CHEMBL14178	D0M
CHEMBL609728	NP1
CHEMBL1230782	UNK
CHEMBL1230782	ABA
CHEMBL3990765	ROD
CHEMBL1206187	2G5
CHEMBL1221922	EV3
CHEMBL1215468	XJG
CHEMBL3646221	A1Z
CHEMBL307679	C
CHEMBL307679	C5P
CHEMBL2403816	AQU
CHEMBL3218282	07Q
CHEMBL1233344	HLO
CHEMBL323799	H5P
CHEMBL3605516	D7E
CHEMBL344922	DC4
CHEMBL400689	3HK
CHEMBL2314698	1DY
CHEMBL279786	BAT
CHEMBL443890	LZP
CHEMBL560377	PF8
CHEMBL1270232	1SO
CHEMBL2376567	1JF
CHEMBL1017	TLS
CHEMBL1526649	XCH
CHEMBL17976	6EU
CHEMBL247396	HK5
CHEMBL3218011	07R
CHEMBL20936	BEN
CHEMBL2346802	1BB
CHEMBL61990	LG4
CHEMBL521703	E04
CHEMBL1233976	LDO
CHEMBL1773955	LL5
CHEMBL1232939	G7M
CHEMBL1117	DM5
CHEMBL47302	CK2
CHEMBL1371684	1UA
CHEMBL1173044	GRM
CHEMBL3422476	1XU
CHEMBL58322	AMJ
CHEMBL3091997	1O6
CHEMBL2409605	5RI
CHEMBL2333941	4B2
CHEMBL3290331	30J
CHEMBL1269671	LPN
CHEMBL57836	IN6
CHEMBL3924430	7BK
CHEMBL1271003	QI2
CHEMBL402001	M6P
CHEMBL1230654	976
CHEMBL444144	MXE
CHEMBL3547105	S8F
CHEMBL1773785	LL3
CHEMBL373429	UBE
CHEMBL264415	1TN
CHEMBL925	TYR
CHEMBL286204	NTM
CHEMBL107023	MCV
CHEMBL204593	915
CHEMBL1702228	FG7
CHEMBL1615209	RZX
CHEMBL228814	G7X
CHEMBL506649	NVC
CHEMBL1146	SMX
CHEMBL3883576	5AG
CHEMBL225983	SRT
CHEMBL3901527	7KA
CHEMBL3305895	AQN
CHEMBL1213118	RW4
CHEMBL3087515	2U8
CHEMBL1236538	UCL
CHEMBL291678	DTF
CHEMBL400756	AP
CHEMBL60569	72V
CHEMBL1403557	9BY
CHEMBL1221977	EV4
CHEMBL1215473	3RM
CHEMBL2051951	9UQ
CHEMBL1083659	SUV
CHEMBL71728	2RT
CHEMBL3309678	JB7
CHEMBL2170435	0C4
CHEMBL3286810	6YL
CHEMBL2377829	12Z
CHEMBL3426603	3K7
CHEMBL231522	006
CHEMBL1360726	UWX
CHEMBL24957	IM8
CHEMBL1163081	LSS
CHEMBL2219814	0LJ
CHEMBL526305	IIG
CHEMBL1095294	8I1
CHEMBL2032370	0FN
CHEMBL3326432	6MH
CHEMBL219695	NC4
CHEMBL2420340	DU3
CHEMBL1938736	YIW
CHEMBL86658	YPA
CHEMBL34921	MUA
CHEMBL401874	003
CHEMBL3410452	3F2
CHEMBL1738933	Y10
CHEMBL1095040	A07
CHEMBL3735719	T20
CHEMBL3904068	70W
CHEMBL3606110	6VQ
CHEMBL1229677	16U
CHEMBL42336	MET
CHEMBL371561	PYJ
CHEMBL3260851	TG0
CHEMBL215344	760
CHEMBL3311228	VT1
CHEMBL7463	BI1
CHEMBL3763404	4KG
CHEMBL1162433	EMA
CHEMBL123440	14A
CHEMBL400754	5CN
CHEMBL590361	95S
CHEMBL427643	GOO
CHEMBL222476	K37
CHEMBL121626	TLF
CHEMBL1956162	33C
CHEMBL916	AGG
CHEMBL227552	ADQ
CHEMBL1650275	W16
CHEMBL71893	A9H
CHEMBL1222313	HTC
CHEMBL3086865	3YD
CHEMBL1778447	2C1
CHEMBL2326358	12S
CHEMBL3233609	S0K
CHEMBL1234594	N6C
CHEMBL2332602	1GV
CHEMBL1232046	D1B
CHEMBL197194	D5H
CHEMBL561639	798
CHEMBL406974	GSL
CHEMBL3815097	62O
CHEMBL1831032	VU3
CHEMBL1230607	889
CHEMBL1951714	O8N
CHEMBL593490	B99
CHEMBL264485	4OL
CHEMBL1044	PAC
CHEMBL96862	P5P
CHEMBL3753077	A95
CHEMBL1231330	BHD
CHEMBL203407	DT5
CHEMBL3104526	UDO
CHEMBL216395	DRD
CHEMBL3780398	EB0
CHEMBL2409314	1GE
CHEMBL3806024	50R
CHEMBL223256	L2E
CHEMBL493062	LJ3
CHEMBL286777	Q82
CHEMBL1194010	G9M
CHEMBL73502	3DG
CHEMBL1253290	V9C
CHEMBL2074837	XA7
CHEMBL3884851	GBT
CHEMBL1232471	ECA
CHEMBL1162283	TNM
CHEMBL3394311	6W9
CHEMBL3819281	5RY
CHEMBL1205948	SHO
CHEMBL3109570	2K7
CHEMBL1615585	4KR
CHEMBL2203563	15G
CHEMBL589766	635
CHEMBL1338	271
CHEMBL3622137	50W
CHEMBL3827954	45E
CHEMBL383541	4EA
CHEMBL1738857	PFK
CHEMBL965	CCE
CHEMBL2398609	XKA
CHEMBL2152768	0SC
CHEMBL2312560	IHC
CHEMBL1171433	PMS
CHEMBL1213082	IC8
CHEMBL3306579	6QL
CHEMBL84096	G9L
CHEMBL385587	GSK
CHEMBL168552	EVF
CHEMBL295666	C2N
CHEMBL2086793	0QR
CHEMBL1958337	08K
CHEMBL3953102	3TX
CHEMBL99932	Q8A
CHEMBL244347	3MR
CHEMBL3617091	4VS
CHEMBL267476	EIC
CHEMBL1231869	CNX
CHEMBL348446	SS1
CHEMBL2178617	2F0
CHEMBL2316257	R4B
CHEMBL2420555	1V5
CHEMBL193446	I1E
CHEMBL202932	FIN
CHEMBL83103	6SL
CHEMBL418875	TP4
CHEMBL448120	ISY
CHEMBL226335	RUT
CHEMBL2382336	IXE
CHEMBL1164953	PFU
CHEMBL1951184	R84
CHEMBL253608	VG2
CHEMBL3410596	3SH
CHEMBL286497	TMJ
CHEMBL2017291	1GH
CHEMBL297453	KDH
CHEMBL3237438	YNE
CHEMBL1232381	DTB
CHEMBL1738916	UNJ
CHEMBL225436	261
CHEMBL1461	GTQ
CHEMBL165024	W56
CHEMBL116430	7D7
CHEMBL169176	EAC
CHEMBL3126304	2UU
CHEMBL29726	C5A
CHEMBL1234172	M3S
CHEMBL3889679	6XG
CHEMBL3785866	5X3
CHEMBL3322335	26Q
CHEMBL504567	ZE8
CHEMBL452715	AL0
CHEMBL1236475	TYU
CHEMBL514175	MZ1
CHEMBL191426	1ED
CHEMBL2041078	D1M
CHEMBL587208	I53
CHEMBL886	UFP
CHEMBL72232	826
CHEMBL196726	P2H
CHEMBL1094304	CK9
CHEMBL1232500	EHB
CHEMBL2332055	1NR
CHEMBL372254	OTK
CHEMBL102493	4FO
CHEMBL3310364	34K
CHEMBL1221659	AT6
CHEMBL3597698	43L
CHEMBL2392500	C5I
CHEMBL3112866	J82
CHEMBL290744	LME
CHEMBL1614774	3Q3
CHEMBL1097319	Z74
CHEMBL490226	SHB
CHEMBL41631	WW7
CHEMBL2164678	0LC
CHEMBL2147845	596
CHEMBL115220	292
CHEMBL1236552	UFR
CHEMBL64925	LDZ
CHEMBL1076694	4U8
CHEMBL2425645	1BJ
CHEMBL3126333	3R7
CHEMBL3108881	L8B
CHEMBL578135	B61
CHEMBL3110247	2LW
CHEMBL217894	DCQ
CHEMBL1910404	0EU
CHEMBL369105	CP
CHEMBL18591	2PC
CHEMBL53463	DM2
CHEMBL2347367	6T9
CHEMBL3805613	62Q
CHEMBL1230339	50X
CHEMBL188139	IHJ
CHEMBL1213412	302
CHEMBL3775458	2QC
CHEMBL3804872	6C0
CHEMBL71685	A90
CHEMBL576	SIN
CHEMBL449065	RZW
CHEMBL1188505	G4G
CHEMBL93647	FR0
CHEMBL444346	0F7
CHEMBL2347965	KJR
CHEMBL230910	872
CHEMBL604608	FRU
CHEMBL2110732	1C9
CHEMBL3040866	1RK
CHEMBL311300	BC3
CHEMBL101541	HHR
CHEMBL591955	LGJ
CHEMBL3898029	6DL
CHEMBL327579	HM4
CHEMBL498878	9CL
CHEMBL1923983	3SM
CHEMBL2011275	M5K
CHEMBL522	ABN
CHEMBL258805	SU9
CHEMBL3358151	3PQ
CHEMBL408070	AM5
CHEMBL486329	52C
CHEMBL179532	CMF
CHEMBL3727577	SZ6
CHEMBL606453	R21
CHEMBL3545110	6ZZ
CHEMBL63071	1PP
CHEMBL3792924	VQ7
CHEMBL2419267	93W
CHEMBL205792	870
CHEMBL1614761	3F5
CHEMBL3988703	9KQ
CHEMBL2103882	TIV
CHEMBL3608786	4VD
CHEMBL254781	03G
CHEMBL151958	LIH
CHEMBL2152305	0NV
CHEMBL3828771	U75
CHEMBL2152426	M31
CHEMBL47	VIV
CHEMBL3814342	FC7
CHEMBL501942	LJ4
CHEMBL1649674	1NF
CHEMBL1213083	039
CHEMBL3819561	5QX
CHEMBL3288410	X4C
CHEMBL439009	GDU
CHEMBL3883775	5AJ
CHEMBL568192	999
CHEMBL1233687	IU5
CHEMBL3918297	971
CHEMBL3818695	5RV
CHEMBL283800	CRN
CHEMBL1500217	36O
CHEMBL1229718	1CI
CHEMBL142588	2SJ
CHEMBL3632759	50K
CHEMBL1229953	2M4
CHEMBL1171504	N2A
CHEMBL1235380	POF
CHEMBL458997	BI9
CHEMBL1201373	LVA
CHEMBL2178148	10W
CHEMBL3785703	65U
CHEMBL138877	BM9
CHEMBL389002	882
CHEMBL1235346	PMA
CHEMBL1232915	G3A
CHEMBL34682	E96
CHEMBL3673825	8S2
CHEMBL3425743	43J
CHEMBL20962	URP
CHEMBL3099587	N4C
CHEMBL3098807	1X7
CHEMBL2031559	3GK
CHEMBL1160619	FDM
CHEMBL1215538	L81
CHEMBL436947	RMA
CHEMBL3798544	60V
CHEMBL1660	RPT
CHEMBL659	GNT
CHEMBL264434	P1F
CHEMBL2041082	GPU
CHEMBL3099705	L5V
CHEMBL339586	18N
CHEMBL583912	28E
CHEMBL320049	CTB
CHEMBL303984	CBN
CHEMBL3356900	2WH
CHEMBL3759063	55H
CHEMBL1459243	14B
CHEMBL2349470	1M7
CHEMBL3087804	5GZ
CHEMBL395543	V21
CHEMBL493316	WRG
CHEMBL1234739	NIF
CHEMBL257154	KRJ
CHEMBL1207385	RID
CHEMBL1204537	42O
CHEMBL275626	CBG
CHEMBL205338	F98
CHEMBL497207	5JK
CHEMBL358064	111
CHEMBL453514	SPR
CHEMBL304383	SAR
CHEMBL2443019	6VJ
CHEMBL3140162	PQ7
CHEMBL3186214	F4Z
CHEMBL121191	NWD
CHEMBL494072	P40
CHEMBL1818433	GIF
CHEMBL1234888	O26
CHEMBL1162340	8X1
CHEMBL221572	RIO
CHEMBL14409	3CN
CHEMBL3262020	S7K
CHEMBL550102	LZH
CHEMBL22830	VES
CHEMBL508163	2PQ
CHEMBL39879	0BP
CHEMBL1738704	06H
CHEMBL1232785	FML
CHEMBL57481	5SG
CHEMBL3981139	6LO
CHEMBL484085	0YV
CHEMBL3354718	3LO
CHEMBL595066	0BI
CHEMBL849	TCL
CHEMBL1229967	2MT
CHEMBL1164316	IWT
CHEMBL300461	G20
CHEMBL2332039	1NQ
CHEMBL494089	G93
CHEMBL485959	EKB
CHEMBL1818121	Q20
CHEMBL1159476	SGD
CHEMBL600003	SKY
CHEMBL3407857	3Z4
CHEMBL309499	HGU
CHEMBL1235250	PG0
CHEMBL3924132	FMW
CHEMBL589266	2T6
CHEMBL2170440	0C5
CHEMBL2152126	534
CHEMBL569412	1SD
CHEMBL2171216	4XB
CHEMBL1290743	P2B
CHEMBL1917724	YJX
CHEMBL2058971	W61
CHEMBL319447	5AT
CHEMBL132376	GS1
CHEMBL71611	1CN
CHEMBL3109945	X21
CHEMBL11685	BR
CHEMBL6466	COU
CHEMBL252602	BVC
CHEMBL3099714	L5Y
CHEMBL566065	B63
CHEMBL144527	4FP
CHEMBL225111	LAN
CHEMBL1384	KAN
CHEMBL363381	FA6
CHEMBL3233203	YH6
CHEMBL3780497	3XY
CHEMBL3580759	4CE
CHEMBL2312559	IHA
CHEMBL395308	555
CHEMBL3425952	M1W
CHEMBL1232399	DVP
CHEMBL3559182	2G7
CHEMBL1088742	6X1
CHEMBL260000	M04
CHEMBL3318491	JUO
CHEMBL3342984	3LQ
CHEMBL3301610	6ZV
CHEMBL249295	D94
CHEMBL562318	PF9
CHEMBL2407474	1EK
CHEMBL2179132	0GH
CHEMBL2010988	E59
CHEMBL2381492	1P8
CHEMBL2426558	18V
CHEMBL400841	524
CHEMBL324951	PU2
CHEMBL2023402	8GJ
CHEMBL595949	4C0
CHEMBL2029678	0JL
CHEMBL1682930	EQ2
CHEMBL3727964	7TJ
CHEMBL210276	HHF
CHEMBL270548	2RL
CHEMBL1233448	HU5
CHEMBL3990946	W74
CHEMBL229299	1HN
CHEMBL538693	DSH
CHEMBL356002	821
CHEMBL264001	CYY
CHEMBL2163818	M4M
CHEMBL383917	PDQ
CHEMBL1233057	GL6
CHEMBL1231683	CCK
CHEMBL1684486	3OS
CHEMBL109822	PUX
CHEMBL3290477	2US
CHEMBL7889	IEL
CHEMBL2347188	1HG
CHEMBL1807643	0BB
CHEMBL3898304	C2W
CHEMBL490867	MXX
CHEMBL132186	MGL
CHEMBL2314129	19L
CHEMBL291890	M1P
CHEMBL301735	HT
CHEMBL1201387	X93
CHEMBL2180006	4F7
CHEMBL1229518	038
CHEMBL278041	2RE
CHEMBL3775824	QHG
CHEMBL1231277	BDS
CHEMBL1088430	BFX
CHEMBL259796	1HX
CHEMBL1709089	F9Z
CHEMBL3237973	B0W
CHEMBL1207949	B65
CHEMBL3623815	4RT
CHEMBL2010499	P58
CHEMBL2024323	BLF
CHEMBL2170596	NHU
CHEMBL406493	A79
CHEMBL428495	NLA
CHEMBL2332580	7EM
CHEMBL114500	328
CHEMBL384771	SUR
CHEMBL234926	5VQ
CHEMBL46294	DHF
CHEMBL1738787	D9H
CHEMBL1915517	5FO
CHEMBL3265255	7WO
CHEMBL2159513	415
CHEMBL3673194	74B
CHEMBL1801578	MEY
CHEMBL2431090	1XB
CHEMBL3736586	M85
CHEMBL14085	HE2
CHEMBL115727	N25
CHEMBL484726	LGB
CHEMBL115824	1DA
CHEMBL1233664	IS1
CHEMBL3309985	TV2
CHEMBL750	ZON
CHEMBL185878	TUD
CHEMBL408963	TM3
CHEMBL487274	X8D
CHEMBL331858	AL1
CHEMBL6	IMN
CHEMBL65730	R04
CHEMBL66526	654
CHEMBL3799879	60S
CHEMBL208963	LIC
CHEMBL3797399	6KP
CHEMBL2171124	0WH
CHEMBL319988	F92
CHEMBL1213117	RW3
CHEMBL2041669	0S2
CHEMBL171512	TCE
CHEMBL3799069	4ZP
CHEMBL1628662	9ER
CHEMBL539134	P47
CHEMBL8771	6OS
CHEMBL2325016	6RJ
CHEMBL509869	S2A
CHEMBL2022990	DQ8
CHEMBL242080	EYK
CHEMBL3970220	8NM
CHEMBL3617407	E40
CHEMBL593335	GL9
CHEMBL567341	QL2
CHEMBL1236482	TZE
CHEMBL414868	DRY
CHEMBL260403	C8P
CHEMBL3233814	P85
CHEMBL3934153	4M0
CHEMBL16264	ETZ
CHEMBL1543600	B1A
CHEMBL200849	YE6
CHEMBL1195612	R94
CHEMBL270359	CS7
CHEMBL208262	NA9
CHEMBL207728	5K7
CHEMBL559696	54X
CHEMBL2251818	2E5
CHEMBL292008	SDL
CHEMBL1288895	SYY
CHEMBL3814075	PK9
CHEMBL2364560	8XG
CHEMBL1093388	AYH
CHEMBL1738951	ZRK
CHEMBL1682297	FU9
CHEMBL13922	3RK
CHEMBL456341	AJA
CHEMBL3183354	M3I
CHEMBL802	MXD
CHEMBL81	RAL
CHEMBL487431	C92
CHEMBL437508	AP5
CHEMBL445799	75H
CHEMBL3818519	5S9
CHEMBL482968	J3A
CHEMBL1235625	RBP
CHEMBL2179618	N4R
CHEMBL1233654	IQP
CHEMBL1235803	S52
CHEMBL274573	ZF0
CHEMBL1236897	YES
CHEMBL476189	ZIP
CHEMBL3818063	4YO
CHEMBL370143	PAR
CHEMBL2377825	X64
CHEMBL203682	0KS
CHEMBL296323	BHM
CHEMBL479880	NBB
CHEMBL1697694	AFT
CHEMBL460831	3GC
CHEMBL1614776	3Q5
CHEMBL730	TNG
CHEMBL594123	YZE
CHEMBL354201	DMW
CHEMBL489285	DZ2
CHEMBL3805420	69R
CHEMBL250053	ZPC
CHEMBL2381638	AJ7
CHEMBL2408225	KS3
CHEMBL1234303	MGP
CHEMBL1233071	GMC
CHEMBL1234242	MCY
CHEMBL1561	MIG
CHEMBL107316	E20
CHEMBL1235793	S3H
CHEMBL538458	2CZ
CHEMBL3770493	IR5
CHEMBL454489	DDA
CHEMBL2152428	M41
CHEMBL1091788	A28
CHEMBL485818	0XE
CHEMBL2347203	1H8
CHEMBL2057918	7G6
CHEMBL1556176	2BQ
CHEMBL189727	CXO
CHEMBL257705	6C3
CHEMBL379522	8YC
CHEMBL26828	IDI
CHEMBL1236804	XEZ
CHEMBL3804877	5MK
CHEMBL1236788	XCF
CHEMBL105720	SPS
CHEMBL565599	52D
CHEMBL3318495	XP0
CHEMBL463588	G1L
CHEMBL373533	F2I
CHEMBL54	GMJ
CHEMBL480707	GH3
CHEMBL559284	CIJ
CHEMBL2414049	R4E
CHEMBL1229641	13S
CHEMBL3547106	E2Z
CHEMBL22148	CP7
CHEMBL205786	3QC
CHEMBL1835485	LK0
CHEMBL468994	JA2
CHEMBL567165	B80
CHEMBL121941	N41
CHEMBL3775380	7WH
CHEMBL108483	4TR
CHEMBL321022	I63
CHEMBL1231624	C70
CHEMBL705	9CR
CHEMBL385658	OCC
CHEMBL56564	TKT
CHEMBL14184	6NA
CHEMBL53418	CHZ
CHEMBL3991402	QRO
CHEMBL566812	D3T
CHEMBL566812	23T
CHEMBL180948	699
CHEMBL2403448	FF2
CHEMBL391997	6ET
CHEMBL217914	GS6
CHEMBL463323	K11
CHEMBL3770173	5XE
CHEMBL3736587	9M9
CHEMBL1235421	PQQ
CHEMBL1234009	LIG
CHEMBL259880	JPN
CHEMBL72963	RZ8
CHEMBL1481095	4YK
CHEMBL3971551	Y38
CHEMBL1235760	RUF
CHEMBL2251601	VNJ
CHEMBL3971304	7KQ
CHEMBL238502	HPN
CHEMBL2430111	OY0
CHEMBL1668243	9L4
CHEMBL361812	A8X
CHEMBL64676	656
CHEMBL227711	UFM
CHEMBL471790	EZR
CHEMBL1934292	508
CHEMBL27246	TCA
CHEMBL1233722	J45
CHEMBL585383	H59
CHEMBL1229097	F90
CHEMBL510975	GLS
CHEMBL2377864	X40
CHEMBL3608989	UET
CHEMBL1235146	PB2
CHEMBL3221307	CXG
CHEMBL185070	GXD
CHEMBL576594	3F7
CHEMBL15972	HBX
CHEMBL1614854	BGC
CHEMBL87580	1AW
CHEMBL576781	DXQ
CHEMBL1230201	400
CHEMBL1778133	RHU
CHEMBL440084	085
CHEMBL572879	MNY
CHEMBL2058274	YS5
CHEMBL2178134	A0T
CHEMBL379586	672
CHEMBL1765960	71W
CHEMBL449129	C2U
CHEMBL292963	BFI
CHEMBL388803	IDM
CHEMBL1214399	7T9
CHEMBL2335381	39O
CHEMBL3823505	6FB
CHEMBL1232770	FLV
CHEMBL2315560	4GU
CHEMBL3746624	5WO
CHEMBL259026	B75
CHEMBL372240	PY3
CHEMBL1235490	PTO
CHEMBL1233147	GTP
CHEMBL3318214	IZ9
CHEMBL1169	BHA
CHEMBL2011932	1N3
CHEMBL3884143	6L4
CHEMBL574167	3O8
CHEMBL375949	3HX
CHEMBL3990145	6VU
CHEMBL3139285	JWF
CHEMBL126238	9MX
CHEMBL1234349	MKH
CHEMBL1738761	A54
CHEMBL1092824	CT0
CHEMBL55310	A09
CHEMBL464238	MEK
CHEMBL3289108	3F4
CHEMBL3354186	3QY
CHEMBL480329	3AT
CHEMBL291278	OEM
CHEMBL373451	GSJ
CHEMBL1169811	DJZ
CHEMBL1738777	BYH
CHEMBL3356579	39U
CHEMBL1232922	G46
CHEMBL562317	PF6
CHEMBL169896	F89
CHEMBL3359895	3DX
CHEMBL985	URE
CHEMBL1163086	P5A
CHEMBL2029688	0JK
CHEMBL73303	HDT
CHEMBL3608791	4VE
CHEMBL3813927	0KH
CHEMBL1739997	C2Z
CHEMBL329993	EP
CHEMBL3087776	FH5
CHEMBL1234579	N2O
CHEMBL291481	5D4
CHEMBL1229059	QH3
CHEMBL402262	KLT
CHEMBL199441	A04
CHEMBL491820	YFE
CHEMBL1235529	PY8
CHEMBL398768	GGM
CHEMBL376027	AHL
CHEMBL499585	16Q
CHEMBL391805	D93
CHEMBL3398261	1JN
CHEMBL481518	IMQ
CHEMBL3827353	6EF
CHEMBL3805931	69T
CHEMBL148630	PSN
CHEMBL56190	680
CHEMBL1232357	DRR
CHEMBL1234591	N5O
CHEMBL550937	JTH
CHEMBL3128043	7KC
CHEMBL154	NPS
CHEMBL2171184	A3N
CHEMBL2178713	10Q
CHEMBL1201191	LCR
CHEMBL3099812	N4A
CHEMBL3120370	2T9
CHEMBL939	IRE
CHEMBL301624	15Z
CHEMBL148732	787
CHEMBL46439	TTL
CHEMBL2023534	0JF
CHEMBL1088012	Z92
CHEMBL1231124	AZ5
CHEMBL221142	DYH
CHEMBL1300272	FDR
CHEMBL416	8MO
CHEMBL3769979	N1D
CHEMBL3116309	05R
CHEMBL1167	SCM
CHEMBL161663	0OU
CHEMBL1094636	3JD
CHEMBL220320	33A
CHEMBL1235854	SBY
CHEMBL434956	RPF
CHEMBL1233389	HPE
CHEMBL391910	IOK
CHEMBL1615154	OOK
CHEMBL1347703	GW1
CHEMBL1233466	HY3
CHEMBL466465	TCK
CHEMBL93836	VPR
CHEMBL3810175	5O7
CHEMBL519715	T2A
CHEMBL1796267	FAV
CHEMBL563608	74E
CHEMBL371701	DOA
CHEMBL3580962	4T5
CHEMBL254609	225
CHEMBL66424	R03
CHEMBL2431595	1OK
CHEMBL176058	888
CHEMBL490961	LOI
CHEMBL57375	XV6
CHEMBL345599	BDC
CHEMBL9514	NZO
CHEMBL1231101	AVN
CHEMBL1215545	RME
CHEMBL1232792	FNM
